location,date,new_cases_pm,new_deaths_pm
Serbia,2021-02-15,1912.3786827042004,14.843819011934286
Serbia,2021-02-22,2128.9238071135946,15.57145719879381
Serbia,2021-03-01,3249.3410872398895,15.716984836165715
Serbia,2021-03-08,3776.005606888813,16.444623023025237
Serbia,2021-03-15,4315.476558626464,22.120200880529524
Serbia,2021-03-22,5070.910524224021,29.97869329861238
Serbia,2021-03-29,5052.865097189905,36.52743698034809
Serbia,2021-04-05,4765.739068655137,39.43798972778619
Serbia,2021-04-12,3654.3445020459003,40.45668318938952
Serbia,2021-04-19,3030.321992995173,36.96401989246381
Serbia,2021-04-26,2571.909935273673,35.21768824400095
Serbia,2021-05-03,1885.8926527025137,27.650251100661905
Serbia,2021-05-10,1257.795369805373,22.26572851790143
Serbia,2021-05-17,919.1525576409505,18.190954671488097
Serbia,2021-05-24,550.5310521779157,14.843819011934286
Serbia,2021-05-31,345.33708348353,11.351155715008572
Serbia,2021-06-07,220.6198982558076,9.45929642917381
Serbia,2021-06-14,173.32341610993856,7.130854231223333
Serbia,2021-06-21,136.79597912959048,5.675577857504286
Serbia,2021-06-28,79.3125623676881,4.656884395900953
Serbia,2021-07-05,81.20442165352286,3.7837185716695236
Serbia,2021-07-12,99.54090396238286,2.1829145605785714
Serbia,2021-07-19,143.3447228113262,1.4552763737190477
Serbia,2021-07-26,210.7240189145181,3.3471356595538095
Serbia,2021-08-02,291.78291293066906,1.6008040110909525
Serbia,2021-08-09,484.17044953632717,3.05608038481
Serbia,2021-08-16,870.5463267587343,4.074773846413334
Serbia,2021-08-23,1432.5740622890305,6.257688406991905
Serbia,2021-08-30,2157.3016964011163,7.421909505967143
Serbia,2021-09-06,3060.1551586564133,14.69829137456238
Serbia,2021-09-13,5091.42992109346,23.57547725424857
Serbia,2021-09-20,7061.292020559563,30.997386760215715
Serbia,2021-09-27,6584.5434805292025,40.02010027727381
Serbia,2021-10-04,7275.654230408379,47.00542687112524
Serbia,2021-10-11,6504.06669706254,51.22572835491048
Serbia,2021-10-18,6314.880768479064,53.69969819023286
Serbia,2021-10-25,7089.815437484456,57.62894439927429
Serbia,2021-11-01,6598.80518899165,64.3232157183819
Serbia,2021-11-08,6012.765393294989,64.90532626786953
Serbia,2021-11-15,4256.537865490843,64.75979863049761
Serbia,2021-11-22,3287.4693282313287,56.02814038818333
Serbia,2021-11-29,2582.0968698897063,53.99075346497667
Serbia,2021-12-06,1993.7286319950952,49.33386906907572
Serbia,2021-12-13,1554.8172776814304,39.583517365158094
Serbia,2021-12-20,1245.134465354017,31.43396967233143
Serbia,2021-12-27,1140.063511171502,29.687638023868573
Serbia,2022-01-03,1667.164613732541,24.885225990595714
Serbia,2022-01-10,6068.065895496313,21.974673243157618
Serbia,2022-01-17,12006.175610819515,22.556783792645238
Serbia,2022-01-24,15657.90061539272,28.232361650149524
Serbia,2022-01-31,16961.537190970244,39.874572639901906
Serbia,2022-02-07,15782.181217708328,60.39396950934048
Serbia,2022-02-14,11239.53601714432,63.741105168894286
Serbia,2022-02-21,6441.4898129926205,61.26713533357191
Serbia,2022-02-28,3915.4210834910978,53.55417055286095
Serbia,2022-03-07,2595.4854125279217,36.38190934297619
Serbia,2022-03-14,2208.0908418439108,24.012060166364286
Serbia,2022-03-21,2146.0960683234794,15.425929561421905
Serbia,2022-03-28,2019.0504408978068,10.186934616033334
Serbia,2022-04-04,1740.2194876932372,10.477989890777144
Serbia,2022-04-11,1307.856877061308,8.586130604942381
Serbia,2022-04-18,965.575873962588,6.694271319107619
Serbia,2022-04-25,843.0416032954442,4.365829121157143
Serbia,2022-05-02,758.053463070252,5.530050220132381
Serbia,2022-05-09,483.73386662421143,4.802412033272857
Serbia,2022-05-16,424.9407011259619,3.201608022181905
Serbia,2022-05-23,335.1501488674967,2.473969835322381
Serbia,2022-05-30,275.4838175450157,2.1829145605785714
Serbia,2022-06-06,239.24743583941142,1.309748736347143
Serbia,2022-06-13,252.63597847762668,1.746331648462857
Serbia,2022-06-20,302.55195809619,1.309748736347143
Serbia,2022-06-27,483.87939426158334,1.746331648462857
Serbia,2022-07-04,814.0816034584352,1.309748736347143
Serbia,2022-07-11,1317.8982840399694,2.619497472694286
Serbia,2022-07-18,2096.907726891776,3.05608038481
Serbia,2022-07-25,3747.7732452386635,5.530050220132381
Serbia,2022-08-01,5571.380069146002,9.45929642917381
Serbia,2022-08-08,6051.0391619238,11.060100440264762
Serbia,2022-08-15,6226.545492594317,13.243015000843334
Serbia,2022-08-22,5459.178260732263,12.660904451355714
Serbia,2022-08-29,4201.237363289519,15.425929561421905
Serbia,2022-09-05,3310.6082225734613,12.660904451355714
Serbia,2022-09-12,3081.6932489874553,13.243015000843334
Serbia,2022-09-19,2788.746114957811,9.45929642917381
Serbia,2022-09-26,2182.477977666456,9.604824066545714
Serbia,2022-10-03,2311.269936740591,10.477989890777144
Serbia,2022-10-10,1937.1183810574244,9.45929642917381
Serbia,2022-10-17,1598.33004125563,7.421909505967143
Serbia,2022-10-24,1194.0542646364786,6.985326593851428
Serbia,2022-10-31,999.33828583287,7.567437143339047
Serbia,2022-11-07,782.35657851136,6.839798956479524
Serbia,2022-11-14,672.3376846582,4.802412033272857
Serbia,2022-11-21,657.7849209210095,5.093467308016667
Serbia,2022-11-28,582.6926600371066,3.201608022181905
Serbia,2022-12-05,553.4416049253538,4.947939670644762
Serbia,2022-12-12,646.5792928433729,4.947939670644762
Serbia,2022-12-19,692.2749709781509,4.656884395900953
Serbia,2022-12-26,793.5622065889967,4.365829121157143
Serbia,2023-01-02,949.2767785769348,3.7837185716695236
Serbia,2023-01-09,908.0924572006858,5.675577857504286
Serbia,2023-01-16,944.7654218184057,5.821105494876191
Serbia,2023-01-23,803.8946688424019,7.130854231223333
Serbia,2023-01-30,664.0426093280014,5.675577857504286
Serbia,2023-02-06,745.5380862562681,4.365829121157143
Serbia,2023-02-13,743.3551716956895,2.9105527474380954
Serbia,2023-02-20,722.6902471888791,4.074773846413334
Serbia,2023-02-27,882.1885377484866,5.966633132248095
Serbia,2023-03-06,797.0548698859224,5.821105494876191
Serbia,2023-03-13,850.7545680761552,5.966633132248095
Serbia,2023-03-20,859.9228092305852,5.384522582760476
Serbia,2023-03-27,891.2112512655448,4.511356758529048
Serbia,2023-04-03,766.2030107630786,2.037386923206667
Serbia,2023-04-10,670.5913530097372,3.3471356595538095
Serbia,2023-04-17,593.7527604773715,1.309748736347143
Serbia,2023-04-24,555.6245194859324,1.4552763737190477
Serbia,2023-05-01,420.8659272795486,0.8731658242314285
Serbia,2023-05-08,355.37849046219145,1.1642210989752382
Serbia,2023-05-15,254.96442067557714,1.4552763737190477
Serbia,2023-05-22,209.99638072765856,1.6008040110909525
Serbia,2023-05-29,183.5103507259719,0.5821105494876191
Serbia,2023-06-05,140.57969770126,0.29105527474380954
Serbia,2023-06-12,89.79055225846524,0.5821105494876191
Serbia,2023-06-19,51.516783629654284,0.0
Serbia,2023-06-26,77.85728599396904,0.0
Serbia,2023-07-03,40.89326610150524,0.0
Serbia,2023-07-10,33.03477368342238,0.0
Serbia,2023-07-17,23.721004891620478,0.0
Serbia,2023-07-24,21.39256269367,0.0
Serbia,2023-07-31,29.542110386496667,0.0
Serbia,2023-08-07,30.706331485471903,0.0
Serbia,2023-08-14,0.0,0.0
Serbia,2023-08-21,34.053467145025714,0.0
Serbia,2023-08-28,61.1216076962,0.0
Serbia,2023-09-04,85.8613060494238,0.0
Serbia,2023-09-11,99.83195923712667,0.0
Serbia,2023-09-18,140.2886424265162,0.0
Serbia,2023-09-25,222.51175754164237,0.0
Serbia,2023-10-02,407.913967553449,0.0
Serbia,2023-10-09,559.9903486070896,0.0
Serbia,2023-10-16,581.8194942128753,0.0
Serbia,2023-10-23,577.7447203664619,0.0
Serbia,2023-10-30,577.4536650917181,0.0
Serbia,2023-11-06,637.119996414199,0.0
Serbia,2023-11-13,562.0277355302962,0.0
Serbia,2023-11-20,536.1238160780971,0.0
Serbia,2023-11-27,521.5710523409067,0.0
Serbia,2023-12-04,0.0,0.0
Serbia,2023-12-11,0.0,0.0
Serbia,2023-12-18,0.0,0.0
Serbia,2023-12-25,0.0,0.0
Serbia,2024-01-01,0.0,0.0
Serbia,2024-01-08,0.0,0.0
Serbia,2024-01-15,0.0,0.0
Serbia,2024-01-22,0.0,0.0
Serbia,2024-01-29,0.0,0.0
Serbia,2024-02-05,0.0,0.0
Serbia,2024-02-12,0.0,0.0
Serbia,2024-02-19,0.0,0.0
Serbia,2024-02-26,0.0,0.0
Serbia,2024-03-04,0.0,0.0
Serbia,2024-03-11,0.0,0.0
Serbia,2024-03-18,0.0,0.0
Serbia,2024-03-25,0.0,0.0
Serbia,2024-04-01,0.0,0.0
Serbia,2024-04-08,0.0,0.0
Serbia,2024-04-15,0.0,0.0
Serbia,2024-04-22,0.0,0.0
Serbia,2024-04-29,0.0,0.0
Serbia,2024-05-06,0.0,0.0
Serbia,2024-05-13,0.0,0.0
Serbia,2024-05-20,0.0,0.0
Serbia,2024-05-27,0.0,0.0
Serbia,2024-06-03,0.0,0.0
Serbia,2024-06-10,0.0,0.0
Serbia,2024-06-17,0.0,0.0
Serbia,2024-06-24,0.0,0.0
Serbia,2024-07-01,0.0,0.0
Serbia,2024-07-08,0.0,0.0
Serbia,2024-07-15,0.0,0.0
Serbia,2024-07-22,0.0,0.0
Serbia,2024-07-29,0.0,0.0
Serbia,2024-08-05,0.0,0.0
